time,temperature_2m,relative_humidity_2m,wind_speed_10m
2024-03-16 21:00:00,12.8,94,3.8
2024-03-16 22:00:00,12.4,96,2.5
2024-03-16 23:00:00,11.9,97,6.5
2024-03-17 00:00:00,10.9,98,2.5
2024-03-17 01:00:00,10.2,99,2.9
2024-03-17 02:00:00,9.3,100,2.4
2024-03-17 03:00:00,9.4,99,3.6
2024-03-17 04:00:00,9.2,99,2.6
2024-03-17 05:00:00,8.8,99,2.6
2024-03-17 06:00:00,8.2,99,2.5
2024-03-17 07:00:00,11.4,88,2.8
2024-03-17 08:00:00,15.7,67,2.7
2024-03-17 09:00:00,19.4,52,6.5
2024-03-17 10:00:00,20.8,46,10.0
2024-03-17 11:00:00,21.5,46,12.1
2024-03-17 12:00:00,22.9,41,14.1
2024-03-17 13:00:00,22.7,42,15.8
2024-03-17 14:00:00,22.2,44,16.3
2024-03-17 15:00:00,21.5,48,17.1
2024-03-17 16:00:00,20.6,51,18.2
2024-03-17 17:00:00,19.1,58,15.7
2024-03-17 18:00:00,17.0,69,11.0
2024-03-17 19:00:00,15.2,78,8.7
2024-03-17 20:00:00,13.0,87,4.6
2024-03-17 21:00:00,12.2,92,5.5
2024-03-17 22:00:00,11.4,96,5.8
2024-03-17 23:00:00,10.6,99,6.1
2024-03-18 00:00:00,10.3,99,5.1
2024-03-18 01:00:00,9.8,99,4.5
2024-03-18 02:00:00,9.3,99,3.4
2024-03-18 03:00:00,8.9,100,1.5
2024-03-18 04:00:00,8.4,100,2.5
2024-03-18 05:00:00,7.7,100,1.8
2024-03-18 06:00:00,7.9,100,1.6
2024-03-18 07:00:00,11.1,89,1.3
2024-03-18 08:00:00,15.6,69,3.6
2024-03-18 09:00:00,18.5,55,6.4
2024-03-18 10:00:00,21.0,45,9.0
2024-03-18 11:00:00,22.3,41,12.3
2024-03-18 12:00:00,22.8,40,14.0
2024-03-18 13:00:00,22.5,43,15.0
2024-03-18 14:00:00,23.0,42,14.8
2024-03-18 15:00:00,22.4,45,13.5
2024-03-18 16:00:00,21.9,47,10.9
2024-03-18 17:00:00,20.3,54,11.5
2024-03-18 18:00:00,17.7,67,9.7
2024-03-18 19:00:00,16.2,76,8.7
2024-03-18 20:00:00,14.0,84,6.6
2024-03-18 21:00:00,13.5,88,3.9
2024-03-18 22:00:00,12.3,93,3.1
2024-03-18 23:00:00,11.5,96,1.8
2024-03-19 00:00:00,11.4,96,2.2
2024-03-19 01:00:00,11.1,96,3.9
2024-03-19 02:00:00,10.1,98,2.5
2024-03-19 03:00:00,9.6,98,2.5
2024-03-19 04:00:00,9.1,98,1.5
2024-03-19 05:00:00,9.1,97,1.1
2024-03-19 06:00:00,9.3,96,1.4
2024-03-19 07:00:00,12.4,84,3.6
2024-03-19 08:00:00,15.4,69,2.1
2024-03-19 09:00:00,18.1,59,3.4
2024-03-19 10:00:00,20.0,52,8.4
2024-03-19 11:00:00,21.4,48,11.5
2024-03-19 12:00:00,23.0,43,11.5
2024-03-19 13:00:00,21.4,48,13.0
2024-03-19 14:00:00,22.1,45,13.8
2024-03-19 15:00:00,21.6,48,13.6
2024-03-19 16:00:00,20.8,50,11.3
2024-03-19 17:00:00,18.5,58,3.9
2024-03-19 18:00:00,15.9,78,3.6
2024-03-19 19:00:00,14.2,95,3.6
2024-03-19 20:00:00,12.5,92,5.4
2024-03-19 21:00:00,11.1,96,4.7
2024-03-19 22:00:00,10.8,98,2.9
2024-03-19 23:00:00,9.7,99,2.9
2024-03-20 00:00:00,9.6,98,1.8
2024-03-20 01:00:00,8.6,99,2.2
2024-03-20 02:00:00,8.4,99,1.5
2024-03-20 03:00:00,8.4,98,1.5
2024-03-20 04:00:00,8.1,98,2.3
2024-03-20 05:00:00,7.9,99,1.8
2024-03-20 06:00:00,7.0,99,1.4
2024-03-20 07:00:00,10.3,92,0.8
2024-03-20 08:00:00,15.4,76,1.0
2024-03-20 09:00:00,18.5,59,1.8
2024-03-20 10:00:00,21.5,45,3.2
2024-03-20 11:00:00,23.5,37,6.1
2024-03-20 12:00:00,25.2,32,5.4
2024-03-20 13:00:00,25.0,33,11.6
2024-03-20 14:00:00,22.1,47,16.3
2024-03-20 15:00:00,19.7,62,14.2
2024-03-20 16:00:00,18.6,67,5.6
2024-03-20 17:00:00,16.0,85,4.3
2024-03-20 18:00:00,14.7,92,3.3
2024-03-20 19:00:00,13.5,98,4.7
2024-03-20 20:00:00,13.6,97,1.9
2024-03-20 21:00:00,13.6,99,2.1
2024-03-20 22:00:00,13.1,100,2.6
2024-03-20 23:00:00,11.7,100,4.8
2024-03-21 00:00:00,10.9,100,4.1
2024-03-21 01:00:00,10.4,100,3.6
2024-03-21 02:00:00,10.8,100,1.5
2024-03-21 03:00:00,10.9,100,1.8
2024-03-21 04:00:00,10.6,100,0.4
2024-03-21 05:00:00,10.6,100,2.7
2024-03-21 06:00:00,10.4,100,2.6
2024-03-21 07:00:00,11.5,97,4.1
2024-03-21 08:00:00,14.2,92,2.5
2024-03-21 09:00:00,17.0,74,3.1
2024-03-21 10:00:00,18.9,63,1.5
2024-03-21 11:00:00,20.5,54,4.0
2024-03-21 12:00:00,20.8,51,9.5
2024-03-21 13:00:00,18.4,61,13.0
2024-03-21 14:00:00,19.6,61,8.4
2024-03-21 15:00:00,18.6,65,6.9
2024-03-21 16:00:00,17.8,74,6.6
2024-03-21 17:00:00,16.2,82,4.0
2024-03-21 18:00:00,14.5,99,2.2
2024-03-21 19:00:00,13.9,100,1.9
2024-03-21 20:00:00,13.1,100,2.2
2024-03-21 21:00:00,11.4,100,3.4
2024-03-21 22:00:00,10.6,100,3.6
2024-03-21 23:00:00,10.4,98,3.6
2024-03-22 00:00:00,10.1,100,2.2
2024-03-22 01:00:00,10.2,99,3.3
2024-03-22 02:00:00,10.8,98,1.8
2024-03-22 03:00:00,11.4,97,3.8
2024-03-22 04:00:00,10.7,98,3.7
2024-03-22 05:00:00,9.8,99,5.7
2024-03-22 06:00:00,9.4,100,4.9
2024-03-22 07:00:00,11.2,96,3.1
2024-03-22 08:00:00,14.9,79,2.9
2024-03-22 09:00:00,17.7,63,4.4
2024-03-22 10:00:00,20.2,48,4.5
2024-03-22 11:00:00,22.4,39,7.3
2024-03-22 12:00:00,23.8,33,7.2
2024-03-22 13:00:00,25.4,29,6.5
2024-03-22 14:00:00,26.2,25,6.2
2024-03-22 15:00:00,25.8,25,3.6
2024-03-22 16:00:00,24.2,29,5.8
2024-03-22 17:00:00,21.0,50,12.4
2024-03-22 18:00:00,17.5,69,9.2
2024-03-22 19:00:00,15.8,71,6.3
2024-03-22 20:00:00,13.2,78,5.6
2024-03-22 21:00:00,12.1,88,6.4
2024-03-22 22:00:00,11.5,95,3.1
2024-03-22 23:00:00,10.8,98,1.6
2024-03-23 00:00:00,10.2,99,3.6
2024-03-23 01:00:00,10.1,99,2.9
2024-03-23 02:00:00,9.6,99,1.8
2024-03-23 03:00:00,8.8,99,1.5
2024-03-23 04:00:00,8.5,99,1.1
2024-03-23 05:00:00,7.6,100,1.9
2024-03-23 06:00:00,7.2,99,2.7
2024-03-23 07:00:00,9.7,88,3.3
2024-03-23 08:00:00,14.6,73,2.7
2024-03-23 09:00:00,17.9,59,3.5
2024-03-23 10:00:00,20.7,49,3.1
2024-03-23 11:00:00,22.9,38,7.1
2024-03-23 12:00:00,24.0,31,9.3
2024-03-23 13:00:00,24.0,29,10.2
2024-03-23 14:00:00,22.5,38,14.3
2024-03-23 15:00:00,20.6,52,14.4
2024-03-23 16:00:00,18.6,67,13.1
2024-03-23 17:00:00,18.0,70,9.9
2024-03-23 18:00:00,15.1,88,8.3
2024-03-23 19:00:00,13.7,96,2.2
2024-03-23 20:00:00,13.9,94,2.4
2024-03-23 21:00:00,13.6,99,1.1
2024-03-23 22:00:00,12.8,99,1.8
2024-03-23 23:00:00,12.4,100,1.8
2024-03-24 00:00:00,12.2,99,2.3
2024-03-24 01:00:00,11.1,99,3.7
2024-03-24 02:00:00,10.9,99,1.8
2024-03-24 03:00:00,10.2,99,2.5
2024-03-24 04:00:00,10.4,99,0.8
2024-03-24 05:00:00,9.9,100,2.2
2024-03-24 06:00:00,10.1,100,2.6
2024-03-24 07:00:00,11.6,97,3.4
2024-03-24 08:00:00,14.8,83,1.4
2024-03-24 09:00:00,18.1,66,2.7
2024-03-24 10:00:00,20.6,51,3.6
2024-03-24 11:00:00,22.5,40,3.3
2024-03-24 12:00:00,23.5,35,6.5
2024-03-24 13:00:00,23.4,37,12.3
2024-03-24 14:00:00,23.0,40,13.7
2024-03-24 15:00:00,20.2,55,15.2
2024-03-24 16:00:00,18.8,64,8.5
2024-03-24 17:00:00,17.8,74,6.1
2024-03-24 18:00:00,15.2,90,6.7
2024-03-24 19:00:00,14.6,92,4.1
2024-03-24 20:00:00,12.9,100,3.9
2024-03-24 21:00:00,13.4,98,3.1
2024-03-24 22:00:00,12.4,98,1.4
2024-03-24 23:00:00,11.4,99,2.6
2024-03-25 00:00:00,10.2,100,1.5
2024-03-25 01:00:00,10.6,100,1.8
2024-03-25 02:00:00,10.2,100,2.1
2024-03-25 03:00:00,9.6,100,1.5
2024-03-25 04:00:00,9.9,100,2.2
2024-03-25 05:00:00,10.4,100,2.3
2024-03-25 06:00:00,10.7,99,0.8
2024-03-25 07:00:00,11.3,98,0.5
2024-03-25 08:00:00,14.7,82,3.3
2024-03-25 09:00:00,17.4,70,2.2
2024-03-25 10:00:00,20.6,53,3.3
2024-03-25 11:00:00,22.4,42,7.4
2024-03-25 12:00:00,22.6,40,11.2
2024-03-25 13:00:00,21.7,48,12.6
2024-03-25 14:00:00,21.4,51,12.4
2024-03-25 15:00:00,18.8,67,8.8
2024-03-25 16:00:00,18.1,73,7.9
2024-03-25 17:00:00,16.7,77,5.0
2024-03-25 18:00:00,14.8,97,0.5
2024-03-25 19:00:00,14.6,97,4.3
2024-03-25 20:00:00,14.2,95,5.0
2024-03-25 21:00:00,12.4,98,4.7
2024-03-25 22:00:00,11.4,100,4.6
2024-03-25 23:00:00,11.1,100,4.8
2024-03-26 00:00:00,11.7,100,3.4
2024-03-26 01:00:00,10.6,100,1.9
2024-03-26 02:00:00,11.1,100,1.5
2024-03-26 03:00:00,11.1,99,1.4
2024-03-26 04:00:00,10.9,100,1.1
2024-03-26 05:00:00,10.8,100,0.8
2024-03-26 06:00:00,10.4,100,1.5
2024-03-26 07:00:00,11.4,97,1.5
2024-03-26 08:00:00,13.9,85,2.3
2024-03-26 09:00:00,16.8,70,1.1
2024-03-26 10:00:00,19.2,57,2.3
2024-03-26 11:00:00,21.5,46,7.8
2024-03-26 12:00:00,21.4,44,11.1
2024-03-26 13:00:00,21.0,51,11.3
2024-03-26 14:00:00,21.0,52,8.0
2024-03-26 15:00:00,20.8,51,10.2
2024-03-26 16:00:00,19.5,53,9.0
2024-03-26 17:00:00,17.9,63,5.2
2024-03-26 18:00:00,15.8,76,3.3
2024-03-26 19:00:00,14.9,80,5.9
2024-03-26 20:00:00,13.8,89,4.1
2024-03-26 21:00:00,12.4,97,3.7
2024-03-26 22:00:00,11.9,99,3.2
2024-03-26 23:00:00,12.1,100,2.5
2024-03-27 00:00:00,11.7,99,1.6
2024-03-27 01:00:00,11.4,99,1.5
2024-03-27 02:00:00,11.2,99,1.3
2024-03-27 03:00:00,10.6,100,2.6
2024-03-27 04:00:00,10.4,99,2.3
2024-03-27 05:00:00,9.8,100,3.2
2024-03-27 06:00:00,9.1,100,1.1
2024-03-27 07:00:00,10.8,94,0.4
2024-03-27 08:00:00,14.2,75,1.6
2024-03-27 09:00:00,16.7,59,2.3
2024-03-27 10:00:00,19.2,48,1.6
2024-03-27 11:00:00,21.5,42,4.5
2024-03-27 12:00:00,21.5,43,12.4
2024-03-27 13:00:00,20.8,49,15.5
2024-03-27 14:00:00,21.5,46,12.6
2024-03-27 15:00:00,21.7,44,11.3
2024-03-27 16:00:00,20.0,51,12.4
2024-03-27 17:00:00,18.0,62,13.0
2024-03-27 18:00:00,15.9,75,10.1
2024-03-27 19:00:00,14.1,87,7.9
2024-03-27 20:00:00,13.6,91,3.4
2024-03-27 21:00:00,13.2,94,6.6
2024-03-27 22:00:00,12.6,96,3.6
2024-03-27 23:00:00,12.1,97,3.8
2024-03-28 00:00:00,12.0,98,2.8
2024-03-28 01:00:00,11.5,100,2.5
2024-03-28 02:00:00,10.9,100,0.8
2024-03-28 03:00:00,10.9,99,1.4
2024-03-28 04:00:00,10.9,96,2.3
2024-03-28 05:00:00,10.4,96,2.3
2024-03-28 06:00:00,9.6,98,2.6
2024-03-28 07:00:00,10.9,92,0.5
2024-03-28 08:00:00,14.9,74,1.8
2024-03-28 09:00:00,18.4,57,3.9
2024-03-28 10:00:00,20.4,51,3.8
2024-03-28 11:00:00,21.5,45,6.8
2024-03-28 12:00:00,22.1,42,9.8
2024-03-28 13:00:00,22.0,44,10.8
2024-03-28 14:00:00,21.7,44,9.8
2024-03-28 15:00:00,21.3,45,9.3
2024-03-28 16:00:00,19.1,55,11.3
2024-03-28 17:00:00,17.5,67,7.8
2024-03-28 18:00:00,16.3,75,6.3
2024-03-28 19:00:00,15.2,82,5.6
2024-03-28 20:00:00,13.4,96,4.1
2024-03-28 21:00:00,13.4,95,4.3
2024-03-28 22:00:00,13.4,95,2.7
2024-03-28 23:00:00,12.3,98,4.8
2024-03-29 00:00:00,12.1,99,1.3
2024-03-29 01:00:00,11.4,100,1.5
2024-03-29 02:00:00,11.0,100,2.3
2024-03-29 03:00:00,11.4,98,1.3
2024-03-29 04:00:00,11.4,96,1.5
2024-03-29 05:00:00,11.1,96,2.2
2024-03-29 06:00:00,11.4,94,1.1
2024-03-29 07:00:00,12.1,95,1.5
2024-03-29 08:00:00,14.4,84,2.2
2024-03-29 09:00:00,16.9,71,4.0
2024-03-29 10:00:00,18.8,59,7.7
2024-03-29 11:00:00,20.0,51,9.8
2024-03-29 12:00:00,20.0,52,9.7
2024-03-29 13:00:00,19.3,56,9.0
2024-03-29 14:00:00,19.5,55,6.3
2024-03-29 15:00:00,19.2,57,1.1
2024-03-29 16:00:00,19.6,54,1.6
2024-03-29 17:00:00,19.1,55,4.6
2024-03-29 18:00:00,16.1,71,9.9
2024-03-29 19:00:00,14.2,84,7.2
2024-03-29 20:00:00,14.1,87,0.4
2024-03-29 21:00:00,12.1,96,1.6
2024-03-29 22:00:00,12.9,94,2.6
2024-03-29 23:00:00,12.9,95,2.5
2024-03-30 00:00:00,12.5,96,2.5
2024-03-30 01:00:00,11.4,99,3.2
2024-03-30 02:00:00,10.4,100,3.9
2024-03-30 03:00:00,9.9,100,2.2
2024-03-30 04:00:00,10.2,99,3.2
2024-03-30 05:00:00,9.1,100,3.2
2024-03-30 06:00:00,9.1,100,4.1
2024-03-30 07:00:00,11.4,93,2.1
2024-03-30 08:00:00,14.5,77,1.6
2024-03-30 09:00:00,17.0,64,4.0
2024-03-30 10:00:00,18.6,58,4.1
2024-03-30 11:00:00,19.2,57,6.0
2024-03-30 12:00:00,21.2,48,8.7
2024-03-30 13:00:00,21.4,46,9.2
2024-03-30 14:00:00,21.3,45,7.2
2024-03-30 15:00:00,19.2,56,10.4
2024-03-30 16:00:00,18.1,59,9.8
2024-03-30 17:00:00,18.1,56,5.9
2024-03-30 18:00:00,16.0,71,5.0
2024-03-30 19:00:00,14.3,82,4.3
2024-03-30 20:00:00,11.9,90,7.7
2024-03-30 21:00:00,12.2,87,5.4
2024-03-30 22:00:00,9.9,96,4.5
2024-03-30 23:00:00,9.4,97,2.3
2024-03-31 00:00:00,9.1,96,3.7
2024-03-31 01:00:00,7.8,98,2.9
2024-03-31 02:00:00,7.8,97,3.7
2024-03-31 03:00:00,7.5,98,2.6
2024-03-31 04:00:00,7.3,98,3.2
2024-03-31 05:00:00,6.8,99,3.9
2024-03-31 06:00:00,7.1,99,2.9
2024-03-31 07:00:00,10.9,81,2.3
2024-03-31 08:00:00,15.2,66,2.3
2024-03-31 09:00:00,18.5,53,1.3
2024-03-31 10:00:00,20.2,47,5.9
2024-03-31 11:00:00,20.6,46,9.2
2024-03-31 12:00:00,20.7,49,7.1
2024-03-31 13:00:00,19.8,50,4.9
2024-03-31 14:00:00,20.5,49,1.8
2024-03-31 15:00:00,19.4,55,9.8
2024-03-31 16:00:00,16.6,70,8.9
2024-03-31 17:00:00,15.9,76,5.9
2024-03-31 18:00:00,14.3,91,2.6
2024-03-31 19:00:00,13.9,99,3.0
2024-03-31 20:00:00,12.8,98,2.9
2024-03-31 21:00:00,12.9,98,2.3
2024-03-31 22:00:00,12.5,96,2.9
2024-03-31 23:00:00,12.0,97,1.6
2024-04-01 00:00:00,11.9,98,2.9
2024-04-01 01:00:00,12.0,99,1.1
2024-04-01 02:00:00,11.6,100,1.5
2024-04-01 03:00:00,11.1,100,2.3
2024-04-01 04:00:00,10.1,100,2.2
2024-04-01 05:00:00,9.9,100,2.2
2024-04-01 06:00:00,9.9,99,1.8
2024-04-01 07:00:00,12.1,94,0.4
2024-04-01 08:00:00,15.1,74,0.8
2024-04-01 09:00:00,17.5,64,1.8
2024-04-01 10:00:00,19.1,57,5.4
2024-04-01 11:00:00,20.5,52,7.3
2024-04-01 12:00:00,22.2,46,6.2
2024-04-01 13:00:00,21.6,47,9.1
2024-04-01 14:00:00,20.4,52,9.1
2024-04-01 15:00:00,17.9,70,4.5
2024-04-01 16:00:00,17.3,73,2.4
2024-04-01 17:00:00,17.0,75,4.9
2024-04-01 18:00:00,15.4,85,2.5
2024-04-01 19:00:00,13.9,100,5.5
2024-04-01 20:00:00,13.4,99,2.9
2024-04-01 21:00:00,12.8,100,2.6
2024-04-01 22:00:00,11.9,100,3.5
2024-04-01 23:00:00,11.6,100,4.2
2024-04-02 00:00:00,11.2,100,4.6
2024-04-02 01:00:00,11.9,98,4.0
2024-04-02 02:00:00,11.9,96,2.5
2024-04-02 03:00:00,11.4,97,3.4
2024-04-02 04:00:00,11.4,99,3.1
2024-04-02 05:00:00,10.4,100,4.2
2024-04-02 06:00:00,9.9,100,3.1
2024-04-02 07:00:00,12.1,94,3.6
2024-04-02 08:00:00,13.9,89,2.6
2024-04-02 09:00:00,16.4,72,3.6
2024-04-02 10:00:00,18.9,58,3.4
2024-04-02 11:00:00,21.0,48,5.5
2024-04-02 12:00:00,21.5,45,9.3
2024-04-02 13:00:00,20.9,47,10.9
2024-04-02 14:00:00,17.9,63,7.6
2024-04-02 15:00:00,17.8,69,10.1
2024-04-02 16:00:00,17.2,70,7.9
2024-04-02 17:00:00,16.1,75,4.0
2024-04-02 18:00:00,14.0,93,1.0
2024-04-02 19:00:00,13.8,96,2.5
2024-04-02 20:00:00,13.4,99,5.3
2024-04-02 21:00:00,13.1,100,1.8
2024-04-02 22:00:00,12.4,100,3.2
2024-04-02 23:00:00,12.6,100,2.1
2024-04-03 00:00:00,12.5,100,1.8
2024-04-03 01:00:00,12.4,99,2.9
2024-04-03 02:00:00,11.4,99,4.0
2024-04-03 03:00:00,12.4,96,2.6
2024-04-03 04:00:00,11.4,99,2.4
2024-04-03 05:00:00,11.2,100,3.1
2024-04-03 06:00:00,9.7,100,5.5
2024-04-03 07:00:00,12.5,95,2.8
2024-04-03 08:00:00,14.5,88,1.6
2024-04-03 09:00:00,16.8,73,3.1
2024-04-03 10:00:00,18.8,63,4.1
2024-04-03 11:00:00,18.7,61,4.7
2024-04-03 12:00:00,20.2,56,6.6
2024-04-03 13:00:00,18.8,67,7.3
2024-04-03 14:00:00,16.9,78,5.2
2024-04-03 15:00:00,17.6,70,6.4
2024-04-03 16:00:00,17.2,70,0.5
2024-04-03 17:00:00,15.9,79,4.0
2024-04-03 18:00:00,14.1,95,3.9
2024-04-03 19:00:00,13.1,98,3.2
2024-04-03 20:00:00,13.6,100,2.9
2024-04-03 21:00:00,13.0,99,2.9
2024-04-03 22:00:00,12.5,99,4.0
2024-04-03 23:00:00,11.9,99,4.7
2024-04-04 00:00:00,11.9,100,3.9
2024-04-04 01:00:00,11.6,100,3.4
2024-04-04 02:00:00,11.9,100,2.9
2024-04-04 03:00:00,11.8,100,2.5
2024-04-04 04:00:00,11.2,100,2.8
2024-04-04 05:00:00,10.6,100,3.3
2024-04-04 06:00:00,11.4,99,2.6
2024-04-04 07:00:00,12.1,97,1.1
2024-04-04 08:00:00,14.1,90,2.6
2024-04-04 09:00:00,15.9,85,3.4
2024-04-04 10:00:00,17.9,73,4.5
2024-04-04 11:00:00,18.9,63,8.2
2024-04-04 12:00:00,20.8,53,10.5
2024-04-04 13:00:00,21.4,51,11.5
2024-04-04 14:00:00,18.4,66,10.9
2024-04-04 15:00:00,18.6,64,4.9
2024-04-04 16:00:00,17.1,71,10.0
2024-04-04 17:00:00,16.5,71,8.7
2024-04-04 18:00:00,14.8,77,5.1
2024-04-04 19:00:00,14.2,79,7.6
2024-04-04 20:00:00,13.9,79,5.2
2024-04-04 21:00:00,13.1,87,2.5
2024-04-04 22:00:00,12.3,91,2.9
2024-04-04 23:00:00,11.9,95,3.7
2024-04-05 00:00:00,11.0,94,4.0
2024-04-05 01:00:00,9.6,98,3.7
2024-04-05 02:00:00,9.3,98,2.9
2024-04-05 03:00:00,8.6,98,4.0
2024-04-05 04:00:00,7.8,98,2.9
2024-04-05 05:00:00,7.1,98,3.8
2024-04-05 06:00:00,6.9,98,3.4
2024-04-05 07:00:00,11.0,90,2.4
2024-04-05 08:00:00,14.4,70,2.3
2024-04-05 09:00:00,17.0,61,1.1
2024-04-05 10:00:00,19.5,51,7.5
2024-04-05 11:00:00,20.5,47,11.5
2024-04-05 12:00:00,21.0,45,13.7
2024-04-05 13:00:00,21.3,44,13.0
2024-04-05 14:00:00,22.0,42,11.2
2024-04-05 15:00:00,21.6,43,10.0
2024-04-05 16:00:00,19.8,52,8.4
2024-04-05 17:00:00,18.3,60,9.5
2024-04-05 18:00:00,15.4,77,5.2
2024-04-05 19:00:00,14.6,82,5.6
2024-04-05 20:00:00,13.9,84,4.3
2024-04-05 21:00:00,13.2,94,2.7
2024-04-05 22:00:00,13.1,97,0.8
2024-04-05 23:00:00,12.4,99,2.3
2024-04-06 00:00:00,11.9,100,3.7
2024-04-06 01:00:00,12.1,99,2.8
2024-04-06 02:00:00,12.0,98,1.8
2024-04-06 03:00:00,11.6,99,0.5
2024-04-06 04:00:00,9.8,100,3.7
2024-04-06 05:00:00,10.1,98,3.6
2024-04-06 06:00:00,10.6,98,3.1
2024-04-06 07:00:00,11.6,96,4.0
2024-04-06 08:00:00,13.6,88,3.7
2024-04-06 09:00:00,15.1,79,6.1
2024-04-06 10:00:00,16.0,71,7.0
2024-04-06 11:00:00,17.9,59,9.7
2024-04-06 12:00:00,19.4,49,10.9
2024-04-06 13:00:00,19.7,46,10.0
2024-04-06 14:00:00,20.6,41,12.1
2024-04-06 15:00:00,21.2,38,14.3
2024-04-06 16:00:00,20.1,42,13.6
2024-04-06 17:00:00,18.9,45,10.3
2024-04-06 18:00:00,16.0,57,7.4
2024-04-06 19:00:00,13.9,67,5.8
2024-04-06 20:00:00,11.9,82,5.8
2024-04-06 21:00:00,10.4,91,3.7
2024-04-06 22:00:00,9.5,93,3.3
2024-04-06 23:00:00,8.9,94,2.6
2024-04-07 00:00:00,9.1,93,1.9
2024-04-07 01:00:00,8.4,94,1.5
2024-04-07 02:00:00,7.8,94,1.6
2024-04-07 03:00:00,7.8,94,1.9
2024-04-07 04:00:00,6.8,95,2.3
2024-04-07 05:00:00,6.2,97,3.1
2024-04-07 06:00:00,5.9,97,2.2
2024-04-07 07:00:00,10.3,82,2.3
2024-04-07 08:00:00,15.2,63,1.5
2024-04-07 09:00:00,18.2,50,7.7
2024-04-07 10:00:00,20.7,41,11.7
2024-04-07 11:00:00,21.4,41,13.3
2024-04-07 12:00:00,21.2,43,12.2
2024-04-07 13:00:00,22.0,42,11.5
2024-04-07 14:00:00,21.7,45,12.2
2024-04-07 15:00:00,21.2,48,13.8
2024-04-07 16:00:00,21.0,49,10.5
2024-04-07 17:00:00,18.0,71,10.6
2024-04-07 18:00:00,15.2,86,4.1
2024-04-07 19:00:00,14.4,92,6.1
2024-04-07 20:00:00,14.4,84,7.8
2024-04-07 21:00:00,13.4,90,3.2
2024-04-07 22:00:00,13.0,93,4.0
2024-04-07 23:00:00,12.7,95,3.6
2024-04-08 00:00:00,12.4,95,4.3
2024-04-08 01:00:00,10.7,98,3.6
2024-04-08 02:00:00,10.2,99,2.5
2024-04-08 03:00:00,9.9,98,2.5
2024-04-08 04:00:00,9.2,98,2.7
2024-04-08 05:00:00,8.2,98,3.7
2024-04-08 06:00:00,8.0,99,3.6
2024-04-08 07:00:00,12.0,86,1.1
2024-04-08 08:00:00,15.9,69,5.8
2024-04-08 09:00:00,18.2,57,7.4
2024-04-08 10:00:00,19.8,50,11.8
2024-04-08 11:00:00,19.9,53,13.5
2024-04-08 12:00:00,20.3,51,15.5
2024-04-08 13:00:00,20.8,50,15.7
2024-04-08 14:00:00,20.8,49,13.0
2024-04-08 15:00:00,20.3,53,12.7
2024-04-08 16:00:00,19.0,58,14.6
2024-04-08 17:00:00,17.5,65,12.5
2024-04-08 18:00:00,15.7,73,10.5
2024-04-08 19:00:00,14.4,80,8.4
2024-04-08 20:00:00,12.6,90,6.2
2024-04-08 21:00:00,11.6,94,5.4
2024-04-08 22:00:00,11.1,95,4.5
2024-04-08 23:00:00,10.1,96,5.1
2024-04-09 00:00:00,8.4,99,4.2
2024-04-09 01:00:00,9.0,98,3.2
2024-04-09 02:00:00,8.8,98,2.2
2024-04-09 03:00:00,8.4,98,2.3
2024-04-09 04:00:00,8.9,97,2.9
2024-04-09 05:00:00,8.6,97,2.5
2024-04-09 06:00:00,7.8,98,3.3
2024-04-09 07:00:00,11.4,85,1.5
2024-04-09 08:00:00,15.1,64,3.3
2024-04-09 09:00:00,17.6,52,10.3
2024-04-09 10:00:00,19.9,43,12.2
2024-04-09 11:00:00,20.6,43,14.5
2024-04-09 12:00:00,21.0,43,13.8
2024-04-09 13:00:00,21.8,42,12.2
2024-04-09 14:00:00,22.1,39,12.7
2024-04-09 15:00:00,22.0,41,13.5
2024-04-09 16:00:00,20.5,47,14.2
2024-04-09 17:00:00,18.6,55,15.0
2024-04-09 18:00:00,15.9,67,11.0
2024-04-09 19:00:00,14.1,77,7.7
2024-04-09 20:00:00,11.7,89,4.0
2024-04-09 21:00:00,10.1,94,4.0
2024-04-09 22:00:00,9.1,97,2.9
2024-04-09 23:00:00,8.4,98,2.5
2024-04-10 00:00:00,7.9,97,3.3
2024-04-10 01:00:00,7.4,98,2.2
2024-04-10 02:00:00,7.2,97,2.6
2024-04-10 03:00:00,6.9,97,1.4
2024-04-10 04:00:00,6.7,97,1.5
2024-04-10 05:00:00,6.3,97,2.3
2024-04-10 06:00:00,6.1,97,2.2
2024-04-10 07:00:00,9.9,82,2.6
2024-04-10 08:00:00,14.4,62,3.6
2024-04-10 09:00:00,17.5,47,3.1
2024-04-10 10:00:00,19.9,37,4.9
2024-04-10 11:00:00,21.2,33,8.6
2024-04-10 12:00:00,21.8,34,11.9
2024-04-10 13:00:00,22.5,33,13.4
2024-04-10 14:00:00,22.9,32,14.8
2024-04-10 15:00:00,22.7,33,16.3
2024-04-10 16:00:00,21.6,37,16.7
2024-04-10 17:00:00,19.6,43,14.8
2024-04-10 18:00:00,15.8,57,6.5
2024-04-10 19:00:00,13.1,67,5.4
2024-04-10 20:00:00,11.4,81,5.7
2024-04-10 21:00:00,9.8,91,5.0
2024-04-10 22:00:00,8.5,96,2.9
2024-04-10 23:00:00,7.4,98,2.6
2024-04-11 00:00:00,6.8,98,2.9
2024-04-11 01:00:00,6.4,98,1.8
2024-04-11 02:00:00,5.8,98,2.2
2024-04-11 03:00:00,5.4,97,2.3
